placekey,location_name,top_category,naics_code,poi_cbg
228-222@8dj-f7b-ks5,Sunny Pizza,Restaurants and Other Eating Places,722511.0,120570108142.0
228-222@8dj-f93-y9z,Total Image Beauty Salon,Personal Care Services,81211.0,120570018004.0
228-222@8dj-jwb-fj9,V I P Child Care Center,Child Day Care Services,624410.0,120570057001.0
22b-222@8dj-f89-fvf,Visiting Nurse Association of Florida,Home Health Care Services,621610.0,120570119021.0
22c-222@8dj-f88-wc5,GloriRod's Coffee Shop,Restaurants and Other Eating Places,722515.0,120570013002.0
22d-222@8dj-f97-xt9,S B Kumar DDS,Offices of Dentists,621210.0,120570022001.0
22d-222@8dj-jw2-pqf,Restorative Healing and Wellness,Other Amusement and Recreation Industries,713940.0,120570050003.0
22d-222@8dj-jw6-jgk,Suncoast Vintage Duo,Home Furnishings Stores,4422.0,120570042001.0
22d-223@8dj-mr4-n3q,The Ride Factory,"Sporting Goods, Hobby, and Musical Instrument Stores",451110.0,120570038001.0
22g-222@8dj-f7j-bff,Yetey Assisted Living Facility,Nursing and Residential Care Facilities,623.0,120570008001.0
22g-222@8dj-f8f-qcq,Sherwin-Williams,Building Material and Supplies Dealers,444120.0,120570027002.0
22g-222@8dj-ffr-pgk,A Brighter Future Carrollwood,Child Day Care Services,624410.0,120570102122.0
22g-222@8dj-jw9-pd9,Lnc Solutions,Offices of Physicians,621111.0,120570057001.0
22p-222@8dj-f7b-hh5,Pizza Hut,Restaurants and Other Eating Places,722513.0,120570108161.0
233-224@8dj-jwb-5mk,Farrior Edward H,Offices of Physicians,621111.0,120570057003.0
zzw-222@8dj-f6h-vzz,Angithi Indian Cuisine,Restaurants and Other Eating Places,722511.0,120570002021.0
zzw-222@8dj-f7g-q4v,Business Interiors of Tampa,"Office Supplies, Stationery, and Gift Stores",453210.0,120570009023.0
zzw-222@8dj-f8b-bx5,Stadium Cafe,Restaurants and Other Eating Places,722511.0,120570027002.0
zzw-222@8dj-f8c-zxq,Grainger,"Machinery, Equipment, and Supplies Merchant Wholesalers",423840.0,120570118023.0
zzw-222@8dj-f8z-gff,McNatt's Cleaners,Drycleaning and Laundry Services,812320.0,120570015002.0
zzw-222@8dj-f96-4gk,Deeper Life Christian Church Inc,Religious Organizations,813110.0,120570030001.0
zzw-222@8dj-jv9-cwk,David Jones Insurance,Medical and Diagnostic Laboratories,6215.0,120570046002.0
zzw-222@8dj-jw3-zvf,West Tampa Branch Library,Other Information Services,519120.0,120570044003.0
zzw-222@8dj-jzc-dsq,Uop Phoenix Westshore,"Colleges, Universities, and Professional Schools",611310.0,120570117082.0
zzw-223@8dj-jtr-mzf,7-Eleven,Grocery Stores,445120.0,120570067006.0
zzw-224@8dj-fhk-d7q,Circle K Gas,Gasoline Stations,447110.0,120570110152.0
zzw-224@8dj-jr7-h3q,GOLFTEC Clearwater Mall,Other Amusement and Recreation Industries,713910.0,121030254051.0
zzw-225@8dj-jwb-4gk,Reliant Tax & Financial Services,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",5412.0,120570057004.0
zzw-22c@8dj-jw5-5cq,Adonai Foundation,Nursing and Residential Care Facilities,623.0,120570051011.0
zzw-22d@8dj-jv6-jy9,Claire's,Clothing Stores,448190.0,120570047002.0
zzy-222@8dj-jw6-xbk,New Bro Bowl,"Museums, Historical Sites, and Similar Institutions",712190.0,120570041001.0
222-222@8dj-f93-cbk,Williams Middle Magnet School,Elementary and Secondary Schools,611110.0,120570018002.0
222-222@8dj-f98-brk,Great Expressions,Offices of Dentists,621210.0,120570023003.0
222-222@8dj-f99-8vz,40th Street Restaurant,Restaurants and Other Eating Places,722511.0,120570036004.0
222-222@8dj-jty-t9z,Dobond Farmer Market,Grocery Stores,445110.0,120570068015.0
222-222@8dj-jvh-jy9,Grady Elementary School,Elementary and Secondary Schools,611110.0,120570058004.0
222-222@8dj-jw2-2rk,McDonald's,Restaurants and Other Eating Places,722513.0,120570049005.0
222-222@8dj-jz4-qxq,Cellquest,Health and Personal Care Stores,446191.0,120570116053.0
222-223@8dj-mqf-2ff,Office USA,"Office Supplies, Stationery, and Gift Stores",453210.0,120570122111.0
222-229@8dj-jw6-7dv,Edison's Swigamajig,Restaurants and Other Eating Places,722511.0,120570053011.0
223-222@8dj-f8f-kvf,Peace of Mind Medical Care,General Medical and Surgical Hospitals,622110.0,120570024004.0
223-222@8dj-jtw-xyv,Leslie's Swimming Pool Supplies,Other Miscellaneous Store Retailers,453998.0,120570060007.0
223-222@8dj-jvh-mhq,Kirbys Mens Wear,Clothing Stores,4481.0,120570058005.0
224-222@8dj-f6g-b8v,Tampa Bay Farmers Market,Specialty Food Stores,445230.0,120570112053.0
224-222@8dj-f6h-h89,Boost Mobile,Wired and Wireless Telecommunications Carriers,517312.0,120570004012.0
224-222@8dj-f6h-vcq,Icesmile,Restaurants and Other Eating Places,722515.0,120570108161.0
224-222@8dj-f96-hnq,15th Street Cutrate Liquors,"Beer, Wine, and Liquor Stores",445310.0,120570032001.0
224-222@8dj-fft-2x5,Church Growth Plus Ministries Inc,Religious Organizations,813110.0,120570102091.0
224-222@8dj-jw9-qvf,Timothy Healy Photographer,"Other Professional, Scientific, and Technical Services",54192.0,120570048005.0
224-222@8dj-jwb-2tv,Insured Title Agency Of South Tampa,Offices of Real Estate Agents and Brokers,531210.0,120570057003.0
224-222@8dj-jwb-5s5,LifePath Hospice,Home Health Care Services,621610.0,120570057003.0
224-223@8dj-f87-2zf,Mily Travel,Travel Arrangement and Reservation Services,5615.0,120570014004.0
225-222@8dj-f92-5zz,The Refinery,Restaurants and Other Eating Places,722511.0,120570015003.0
225-222@8dj-jwb-49z,Stop N Pick,Grocery Stores,445120.0,120570057004.0
225-224@8dj-jw2-gkz,Cafe European,Restaurants and Other Eating Places,722513.0,120570050003.0
226-222@8dj-jw4-bc5,Vspicery,Specialty Food Stores,445299.0,120570048002.0
227-222@8dj-f78-yn5,YDY Professional Construction LLC,Building Finishing Contractors,238330.0,120570009012.0
229-222@8dj-f8f-59f,South Bay Medical Clinic,General Medical and Surgical Hospitals,622110.0,120570025003.0
229-222@8dj-jw9-s3q,Gio's Deli Plus,Restaurants and Other Eating Places,722513.0,120570057005.0
22b-222@8dj-f99-kmk,Queenthomas Photography,"Other Professional, Scientific, and Technical Services",54192.0,120570035002.0
22b-223@8dj-jty-skf,Excel,Grocery Stores,445120.0,120570068015.0
22b-223@8dj-jw6-26k,Bello,Restaurants and Other Eating Places,722511.0,120570051011.0
22f-222@8dj-jw3-wrk,Main Course Tampa,Restaurants and Other Eating Places,722511.0,120570044003.0
22j-222@8dj-jw4-4n5,Raw Racing,Automotive Repair and Maintenance,8111.0,120570027005.0
23s-222@8dj-jw5-p9z,,,,120570053012.0
zzw-222@8dj-f6m-w49,West Florida Kitchen And Bath,Building Finishing Contractors,2383.0,120570013001.0
zzw-222@8dj-f79-xt9,Quest Diagnostics,Medical and Diagnostic Laboratories,621511.0,120570001011.0
zzw-222@8dj-f8c-kpv,Progressive Land Solutions,"Management, Scientific, and Technical Consulting Services",5416.0,120570026001.0
zzw-222@8dj-f8f-89z,Castro Max Optical,Offices of Other Health Practitioners,621320.0,120570025004.0
zzw-222@8dj-f8z-ysq,Blue Ocean Auto Sales,Automobile Dealers,441120.0,120570011001.0
zzw-222@8dj-f96-xwk,Ybor City Wine Bar,Drinking Places (Alcoholic Beverages),722410.0,120570039001.0
zzw-222@8dj-jv9-dn5,Makeup By Shi,Personal Care Services,812199.0,120570046002.0
zzw-222@8dj-jv9-m49,Wawa,Grocery Stores,445120.0,120570048001.0
222-222@8dj-f8b-pjv,Miller's Ale House,Restaurants and Other Eating Places,722511.0,120570046002.0
222-222@8dj-jw5-rrk,Marriott Hotels,Traveler Accommodation,721110.0,120570051011.0
222-222@8dj-jwb-5zz,Microblading Clinic,Personal Care Services,812199.0,120570057003.0
222-222@8dj-mp2-hnq,Shell Oil,Gasoline Stations,447110.0,120570122111.0
223-222@8dj-f6m-8n5,Crossover Community Church,Religious Organizations,813110.0,120570013002.0
223-222@8dj-jv2-47q,Walker R Tomato Repacker,Grocery Stores,445110.0,120570070012.0
223-223@8dj-f7f-pn5,Temple Terrace Dialysis,Outpatient Care Centers,621492.0,120570107014.0
223-223@8dj-f8f-vcq,Johnathan Hershberger M D,Offices of Physicians,621111.0,120570027001.0
224-222@8dj-f7g-nh5,Kimbell Elementary,Elementary and Secondary Schools,611110.0,120570009013.0
224-222@8dj-jtt-x3q,Jane's World Entertainment Inc,"Promoters of Performing Arts, Sports, and Similar Events",711310.0,120570065014.0
224-222@8dj-jtx-hkf,Dr Stacie's Infinity 10 0 Med Spa,Personal Care Services,812199.0,120570062004.0
224-222@8dj-jv6-kcq,Carmen's Flowers,Florists,453110.0,120570047002.0
224-222@8dj-mpk-fxq,Plantz,Lawn and Garden Equipment and Supplies Stores,4442.0,120570120023.0
225-222@8dj-jvb-d7q,Olga's Bridal & Boutique,Clothing Stores,4481.0,120570057001.0
225-222@8dj-jvc-3wk,Frankie's Lobstah Trap,Restaurants and Other Eating Places,722511.0,120570026002.0
225-222@8dj-mr7-fvf,Wells Fargo,Depository Credit Intermediation,522110.0,120570037001.0
225-223@8dj-jw2-dy9,Small Blessings At Hyde Park United Methodist,Child Day Care Services,624410.0,120570055003.0
227-222@8dj-f6n-575,Tampa's Florist,Florists,453110.0,120570119021.0
227-222@8dj-f8y-hyv,Tampa Bay Black Business Investment Corporation,Depository Credit Intermediation,522110.0,120570017003.0
227-222@8dj-jw2-qfz,New Soul Sandwich Shop,Restaurants and Other Eating Places,722511.0,120570050001.0
229-222@8dj-jw3-7nq,Hyde Park Golf,Other Amusement and Recreation Industries,713910.0,120570055003.0
22b-222@8dj-jw9-xyv,Driven Health & Fitness Services,Other Amusement and Recreation Industries,713940.0,120570057004.0
22g-222@8dj-jw2-8n5,Santoro's Pizzeria,Restaurants and Other Eating Places,722511.0,120570050001.0
22g-223@8dj-f8b-b6k,AJ's Press,Restaurants and Other Eating Places,722511.0,120570027003.0
zzw-222@8dj-f7g-bc5,The Walk,Religious Organizations,813110.0,120570009013.0
zzw-222@8dj-f84-2zf,,,,120570025001.0
zzw-222@8dj-f8c-sqz,The Spartan Gym,Other Amusement and Recreation Industries,713940.0,120570026001.0
zzw-222@8dj-f8f-jy9,Seminole Church of Christ,Religious Organizations,813110.0,120570024001.0
zzw-222@8dj-f94-28v,Sew Right Upholstery,Personal and Household Goods Repair and Maintenance,811490.0,120570018002.0
zzw-223@8dj-f7w-f2k,Florida Perinatal Associates,Offices of Physicians,621111.0,120570108133.0
zzw-223@8dj-f8z-whq,Krispy Krab 2,Restaurants and Other Eating Places,722511.0,120570011001.0
zzw-223@8dj-jw2-3nq,Tampa Epoxy Floors,Building Finishing Contractors,2383.0,120570050003.0
zzw-223@8dj-jwb-5cq,Steven M Blustein DPM,Offices of Physicians,621111.0,120570057003.0
zzw-223@8dj-mqh-rhq,Image360 Tampa East,Printing and Related Support Activities,3231.0,120570122111.0
zzw-224@8dj-jwc-2hq,South Tampa Fellowship,Religious Organizations,813110.0,120570054016.0
zzw-225@8dj-f8f-59f,Florida Fertility Institute,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310.0,120570025003.0
zzw-227@8dj-f7f-ks5,Chick-fil-A,Restaurants and Other Eating Places,722513.0,120570109001.0
zzw-227@8dj-jvb-99f,La Segunda Bakery & Cafe,Restaurants and Other Eating Places,722511.0,120570047004.0
zzy-222@8dj-f79-skf,James A Haley VA Hospital Cafeteria Food Court,Restaurants and Other Eating Places,722513.0,120570108142.0
zzy-222@8dj-f98-5zz,Kilbride Insurance,"Agencies, Brokerages, and Other Insurance Related Activities",524210.0,120570029001.0
zzy-222@8dj-jw2-snq,Health Point Medical Group,Offices of Physicians,621111.0,120570049005.0
222-222@8dj-f7b-hyv,Quality Inn,Traveler Accommodation,721110.0,120570002022.0
222-222@8dj-f7h-nyv,Red Lobster,Restaurants and Other Eating Places,722511.0,120570008001.0
222-222@8dj-f8c-vfz,Suntoners,"Office Supplies, Stationery, and Gift Stores",453210.0,120570026001.0
222-222@8dj-fhd-qxq,Chiles Elementary School,Elementary and Secondary Schools,611110.0,120570110083.0
222-222@8dj-jtr-sdv,Lowe's,Building Material and Supplies Dealers,444130.0,120570067001.0
222-222@8dj-jw2-5cq,Storquest Express Self Service Storage,Lessors of Real Estate,531130.0,120570049005.0
222-222@8dj-jw7-qfz,WaterWorks Bar and Grill,Restaurants and Other Eating Places,722511.0,120570051011.0
222-222@8dj-jw9-2x5,Congregation Rodeph Sholom,Religious Organizations,813110.0,120570061034.0
222-222@8dj-jwb-jqf,Trader Joe's,Grocery Stores,445110.0,120570058003.0
222-223@8dj-jw9-ndv,Hans Ulmer RE MAX BAY TO BAY,Offices of Real Estate Agents and Brokers,531210.0,120570060004.0
222-224@8dj-jwb-hwk,Dance Tampa,Clothing Stores,4481.0,120570057001.0
223-222@8dj-f87-rx5,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",452319.0,120570014004.0
223-225@8dj-mpf-dvz,E & J Fish and Chips,Restaurants and Other Eating Places,722515.0,120570010024.0
224-222@8dj-f78-qfz,Stoneage Countertops,Home Furnishings Stores,4422.0,120570001011.0
224-222@8dj-f7x-7kf,WellBuilt Bikes,"Sporting Goods, Hobby, and Musical Instrument Stores",451110.0,120570108161.0
224-222@8dj-f98-bx5,Robert Orta DDS,Offices of Dentists,621210.0,120570023003.0
224-224@8dj-jw3-3wk,Kim Schepers,Personal Care Services,81211.0,120570057004.0
225-222@8dj-f92-kxq,Starbucks,Restaurants and Other Eating Places,722515.0,120570016003.0
225-222@8dj-jw4-5zz,Mon's Auto Sales Inc,Automobile Dealers,441120.0,120570027005.0
225-225@8dj-f8y-hdv,Wingstop,Restaurants and Other Eating Places,722513.0,120570020001.0
226-222@8dj-f6h-vmk,Colonial Assisted Living at Tampa,Nursing and Residential Care Facilities,623.0,120570108161.0
226-222@8dj-f6n-7dv,Santana's Powersports & Small Engine Repair,Automotive Repair and Maintenance,8111.0,120570013002.0
226-222@8dj-jw3-2x5,Soho Saloon,Drinking Places (Alcoholic Beverages),722410.0,120570049004.0
227-223@8dj-f82-6c5,Advanced Primary Care & Laser Institute,Outpatient Care Centers,6214.0,120570108121.0
228-222@8dj-f6r-435,RYO Tobacco,Other Miscellaneous Store Retailers,453991.0,120570006022.0
229-222@8dj-jtt-bhq,McLeod's Auto Service,Automotive Repair and Maintenance,8111.0,120570064001.0
229-226@8dj-jtx-y5f,Roux,Restaurants and Other Eating Places,722511.0,120570067003.0
22b-222@8dj-jwb-6tv,Creations by Mylez Edward,Florists,453110.0,120570057004.0
22b-222@8dj-mr4-qmk,Qvesoir,Drinking Places (Alcoholic Beverages),722410.0,120570039001.0
22d-222@8dj-f96-dvz,Dave & Son,Automotive Repair and Maintenance,8111.0,120570031002.0
22g-223@8dj-f87-xnq,Choice Pharmacy Inc,Health and Personal Care Stores,446110.0,120570014003.0
22k-222@8dj-f88-5fz,La Giraldilla,Restaurants and Other Eating Places,722511.0,120570014004.0
zzw-222@8dj-f6d-wff,Jim Browne Chrysler Jeep Dodge Ramof Tampa Bay,Automobile Dealers,441110.0,120570004011.0
zzw-222@8dj-f7b-ghq,Doug Belden Hillsborough County Tax Collect,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",5412.0,120570001011.0
zzw-222@8dj-f8c-vcq,,,,120570026001.0
zzw-222@8dj-f8f-r49,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",452319.0,120570027002.0
zzw-222@8dj-f9b-3kf,Candy Coated Customs,Automotive Repair and Maintenance,8111.0,120570038002.0
zzw-222@8dj-mpm-zpv,First Calvary Family Life Ministry,Religious Organizations,813110.0,120570120012.0
222-222@8dj-f8c-xyv,,,,120570026001.0
222-222@8dj-f96-xyv,Cheezy's Bistro & Speakeasy,Restaurants and Other Eating Places,722511.0,120570039001.0
222-222@8dj-jr6-z75,7-Eleven,Grocery Stores,445120.0,121030268091.0
222-222@8dj-jtw-t35,The Enerjuicer,Restaurants and Other Eating Places,722515.0,120570062003.0
222-222@8dj-jw5-2rk,Clerk of the Circuit Court,"Justice, Public Order, and Safety Activities",922110.0,120570051011.0
222-222@8dj-jxc-tjv,Grow Financial Federal Credit Union MacDill Air Force Base,Depository Credit Intermediation,522130.0,120570073001.0
222-223@8dj-jw2-hbk,Organ Donation Center,Offices of Other Health Practitioners,621399.0,120570055004.0
222-223@8dj-mpm-bx5,GCR Tires & Service,"Automotive Parts, Accessories, and Tire Stores",441320.0,120570037001.0
222-224@8dj-jw9-ndv,Gretchen Garber RE MAX BAY TO BAY,Offices of Real Estate Agents and Brokers,531210.0,120570060004.0
222-225@8dj-f7b-k9f,Frog Vapor,Other Miscellaneous Store Retailers,453991.0,120570108161.0
223-222@8dj-dqx-pd9,NY GUYS Grill & Smoothie,Restaurants and Other Eating Places,722511.0,120570110141.0
223-222@8dj-f98-wkz,Entzminger's Florist Shop,Florists,453110.0,120570035004.0
223-222@8dj-jv9-rc5,Chipotle Mexican Grill,Restaurants and Other Eating Places,722513.0,120570046003.0
223-222@8dj-jw5-q4v,Tampa Hillsborough Expressway Authority,"Museums, Historical Sites, and Similar Institutions",712120.0,120570053012.0
223-222@8dj-jz4-zmk,Crossfit Unleashed,Other Amusement and Recreation Industries,713940.0,120570116053.0
223-223@8dj-f93-wc5,Crews & Garcia,Grocery Stores,445110.0,120570019001.0
223-224@8dj-f6h-vpv,Circle K Gas,Gasoline Stations,447110.0,120570002011.0
224-222@8dj-f7b-jsq,Regions Bank,Depository Credit Intermediation,522110.0,120570108161.0
224-222@8dj-f87-s5z,Kaizen Orthopedics,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310.0,120570014004.0
224-222@8dj-jts-8jv,CubeSmart,Lessors of Real Estate,531130.0,120570070011.0
224-222@8dj-mp4-73q,Alphagraphics,Printing and Related Support Activities,323117.0,120570122111.0
224-223@8dj-f7f-cdv,Tropical Smoothie Café,Restaurants and Other Eating Places,722515.0,120570108091.0
224-223@8dj-ffr-8sq,Gentle Care Dentistry of Tampa,Offices of Dentists,621210.0,120570102101.0
225-222@8dj-jtt-2c5,Fern Cliff,Activities Related to Real Estate,531311.0,120570064003.0
225-222@8dj-jw2-snq,Young Israel Of Tampa Inc,Religious Organizations,813110.0,120570049005.0
225-223@8dj-jz8-gtv,Lauth Investigations International,"Jewelry, Luggage, and Leather Goods Stores",448320.0,120570117081.0
226-222@8dj-dqx-yqf,Happy Feet,"Apparel, Piece Goods, and Notions Merchant Wholesalers",424340.0,121010321091.0
226-222@8dj-f6m-ffz,Busch Animal Hospital,"Other Professional, Scientific, and Technical Services",541940.0,120570005004.0
226-222@8dj-jw7-rx5,Captive Escape Rooms,Other Amusement and Recreation Industries,713990.0,120570051011.0
226-222@8dj-jw9-sbk,USouthTampa,Personal Care Services,812199.0,120570057005.0
226-222@8dj-jyt-6c5,Care Cardiology and Vein Center,Offices of Physicians,621111.0,120570117091.0
228-222@8dj-f96-94v,Da Cutt'n Room Barbershop,Personal Care Services,81211.0,120570033002.0
228-222@8dj-jz5-qmk,SMH Faces,Personal Care Services,812199.0,120570116053.0
22b-222@8dj-jtt-y5f,Fantasy Cuts Salon,Personal Care Services,81211.0,120570066004.0
22f-222@8dj-jw2-b8v,Stigma Custom Tattoo & Piercing,Personal Care Services,812199.0,120570049003.0
22h-222@8dj-f98-3nq,Anthony Dennett,Personal Care Services,812199.0,120570028001.0
22r-222@8dj-jw5-y35,Raaga Express Indian Kitchen,Restaurants and Other Eating Places,722511.0,120570051011.0
zzw-222@8dj-f6h-tsq,Forbidden To Fail Inc,Religious Organizations,813110.0,120570002021.0
zzw-222@8dj-f8c-3yv,WingHouse Bar & Grill,Restaurants and Other Eating Places,722513.0,120570046003.0
zzw-222@8dj-f8f-kvf,Personal Rehabilitation Center,Nursing and Residential Care Facilities,623.0,120570024004.0
zzw-222@8dj-f95-g6k,Pastor Dorville,Religious Organizations,813110.0,120570010011.0
zzw-222@8dj-jv9-rc5,Starbucks,Restaurants and Other Eating Places,722515.0,120570046003.0
zzw-222@8dj-jw9-2x5,Jewish Community Center Preschool South Branch,Child Day Care Services,624410.0,120570061034.0
zzw-222@8dj-jxc-sdv,Surf's Edge Club,Special Food Services,722320.0,120570073001.0
zzw-222@8dj-jxd-j9z,Marco's Pizza,Restaurants and Other Eating Places,722511.0,120570073001.0
